,number_of_rooms,number_of_bathrooms,sqft,days_on_market,initial_price,location_good,location_great,location_poor,neighborhood_alcatraz_ave,neighborhood_berkeley_hills,neighborhood_downtown,neighborhood_east_elmwood,neighborhood_frontage_rd,neighborhood_north_berkeley,neighborhood_northwest,neighborhood_south_side,neighborhood_thowsand_oaks,neighborhood_west_welmwood,neighborhood_westbrae,neighborhood_zaytuna_college,rental_price
2815,0,1,139,11,1445,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1445.0
2816,2,1,516,7,3546,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3546.0
2817,0,1,415,4,1814,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1814.0
2818,1,1,378,11,1815,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1815.0
2819,1,1,494,49,1480,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1394.16
2820,1,1,385,36,1543,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1493.624
2821,1,1,593,10,1944,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1944.0
2822,3,2,1211,5,5032,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5032.0
2823,3,2,1171,54,4473,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4168.835999999999
2824,2,1,930,62,2932,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2685.712
2825,0,1,442,30,1546,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1515.08
2826,0,1,142,12,1940,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1940.0
2827,1,1,435,6,1884,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1884.0
2828,2,1,703,46,2811,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2664.828
2829,0,1,502,0,1915,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1915.0
2830,0,1,443,40,1410,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1353.6
2831,0,1,251,2,2139,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2139.0
2832,3,2,895,11,4663,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4663.0
2833,3,2,1146,5,4995,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4995.0
2834,3,2,829,0,4646,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4646.0
2835,3,2,1227,32,4784,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4669.184
2836,3,2,1132,14,4820,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4820.0
2837,0,1,231,2,1650,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1650.0
2838,3,2,913,1,4794,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4794.0
2839,0,1,506,26,1601,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1581.7879999999998
2840,1,1,698,27,1949,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1921.714
2841,1,1,685,25,1965,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1945.35
2842,1,1,574,8,2008,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2008.0
2843,1,1,412,21,1751,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1747.4979999999998
2844,2,1,647,19,3028,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3028.0
2845,3,2,1069,12,4760,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4760.0
2846,0,1,405,45,1319,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1253.05
2847,3,2,959,3,5286,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5286.0
2848,0,1,546,12,2286,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2286.0
2849,3,2,857,3,5208,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5208.0
2850,3,2,1192,0,5042,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5042.0
2851,1,1,739,56,1677,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1556.256
2852,0,1,548,1,1923,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1923.0
2853,1,1,712,56,1617,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1500.576
2854,2,1,724,13,3208,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3208.0
2855,1,1,672,14,2547,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2547.0
2856,3,2,973,54,4298,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4005.736
2857,1,1,622,56,1538,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1427.264
2858,0,1,102,5,1924,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1924.0
2859,1,1,693,42,1807,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1727.4920000000002
2860,1,1,540,13,1885,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1885.0
2861,2,1,920,15,3354,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3354.0
2862,1,1,606,14,2454,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2454.0
2863,2,1,770,5,3285,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3285.0
2864,3,2,1075,14,5236,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5236.0
2865,2,1,823,3,3385,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3385.0
2866,1,1,462,10,1910,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1910.0
2867,1,1,416,3,1862,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1862.0
2868,0,1,463,10,2272,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2272.0
2869,2,1,512,4,3089,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3089.0
2870,2,1,627,29,2924,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2871.368
2871,1,1,551,12,2456,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2456.0
2872,3,2,1116,14,5361,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5361.0
2873,3,2,1199,1,5084,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5084.0
2874,0,1,203,8,1554,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1554.0
2875,2,1,647,43,2797,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2668.3379999999997
2876,3,2,982,9,5243,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5243.0
2877,3,2,1111,7,4918,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4918.0
2878,3,2,1174,3,4956,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4956.0
2879,0,1,380,11,1627,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1627.0
2880,2,1,566,6,3093,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3093.0
2881,2,1,526,3,3602,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3602.0
2882,0,1,235,40,1186,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1138.56
2883,1,1,439,26,1644,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1624.2720000000002
2884,0,1,382,7,2204,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2204.0
2885,1,1,745,12,2161,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2161.0
2886,0,1,433,12,1703,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1703.0
2887,2,1,694,41,2874,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2753.292
2888,2,1,582,60,2591,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2383.72
2889,0,1,154,9,1454,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1454.0
2890,0,1,299,3,1669,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1669.0
2891,0,1,505,24,1683,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1669.536
2892,0,1,511,4,1905,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1905.0
2893,1,1,494,1,2526,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2526.0
2894,0,1,431,1,1855,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1855.0
2895,2,1,930,6,3484,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3484.0
2896,1,1,668,0,2191,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2191.0
2897,3,2,1085,3,5399,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5399.0
2898,1,1,663,1,2133,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2133.0
2899,3,2,893,31,4418,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4320.804
2900,1,1,300,12,2133,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2133.0
2901,0,1,505,9,2293,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2293.0
2902,2,1,776,4,3828,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3828.0
2903,3,2,915,5,4713,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4713.0
2904,2,1,621,3,3665,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3665.0
2905,2,1,789,34,3021,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2936.4120000000003
2906,1,1,300,27,1528,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1506.608
2907,1,1,601,47,1637,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1548.602
2908,2,1,612,27,2919,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2878.134
2909,0,1,461,31,1547,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1512.9660000000001
2910,3,2,1227,9,4974,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4974.0
2911,2,1,718,11,3197,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3197.0
2912,1,1,338,42,1463,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1398.628
2913,3,2,1104,59,4363,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4022.6859999999997
2914,3,2,1067,24,4688,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4650.496
2915,3,2,1014,40,4482,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4302.72
2916,1,1,331,52,1321,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1236.4560000000001
2917,2,1,884,23,3232,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3212.6079999999997
2918,0,1,445,6,2307,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2307.0
2919,2,1,852,31,3116,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3047.448
2920,1,1,424,9,1811,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1811.0
2921,1,1,644,4,2611,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2611.0
2922,2,1,938,12,3393,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3393.0
2923,3,2,1032,12,4788,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4788.0
2924,0,1,473,55,1351,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1256.43
2925,2,1,743,0,3847,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3847.0
2926,3,2,1125,2,5435,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5435.0
2927,1,1,737,12,2573,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2573.0
2928,1,1,369,11,2278,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2278.0
2929,1,1,566,7,1980,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1980.0
2930,2,1,914,34,3189,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3099.708
2931,0,1,422,7,1727,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1727.0
2932,2,1,847,46,2988,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2832.6240000000003
2933,1,1,659,6,2646,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2646.0
2934,2,1,707,1,3301,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3301.0
2935,3,2,817,37,4341,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4193.406
2936,2,1,770,30,3114,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3051.72
2937,3,2,1214,2,5046,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5046.0
2938,1,1,537,1,2023,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023.0
2939,1,1,533,1,2000,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2000.0
2940,2,1,773,12,3290,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3290.0
2941,0,1,483,8,1782,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1782.0
2942,0,1,231,1,1575,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1575.0
2943,3,2,1029,13,5294,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5294.0
2944,3,2,848,9,4594,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4594.0
2945,3,2,1044,52,4405,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4123.08
2946,2,1,783,26,3143,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3105.284
2947,3,2,1079,46,4445,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4213.86
2948,3,2,1192,6,5480,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5480.0
2949,0,1,473,14,1770,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1770.0
2950,1,1,446,11,1822,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1822.0
2951,2,1,858,12,3307,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3307.0
2952,2,1,840,10,3349,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3349.0
2953,1,1,631,28,1894,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1863.6960000000001
2954,2,1,688,41,2883,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2761.914
2955,1,1,615,2,2101,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2101.0
2956,2,1,618,0,3228,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3228.0
2957,1,1,686,6,2623,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2623.0
2958,1,1,446,7,1911,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1911.0
2959,1,1,400,0,2413,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2413.0
2960,3,2,1137,7,4908,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4908.0
2961,0,1,307,3,1664,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1664.0
2962,0,1,131,10,1917,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1917.0
2963,0,1,272,27,1418,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1398.148
2964,1,1,369,2,1807,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1807.0
2965,1,1,550,17,1913,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1913.0
2966,3,2,963,9,4736,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4736.0
2967,0,1,516,13,2272,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2272.0
2968,2,1,922,1,3538,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3538.0
2969,3,2,895,2,4769,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4769.0
2970,3,2,1243,2,5070,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5070.0
2971,1,1,671,5,2596,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2596.0
2972,3,2,1132,13,4886,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4886.0
2973,3,2,1017,33,4487,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4370.338
2974,2,1,889,7,3458,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3458.0
2975,2,1,740,1,3329,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3329.0
2976,0,1,124,6,1441,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1441.0
2977,0,1,325,45,1268,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1204.6
2978,3,2,1034,7,4828,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4828.0
2979,0,1,447,15,1730,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1730.0
2980,3,2,857,2,4709,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4709.0
2981,3,2,1185,5,4999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4999.0
2982,0,1,460,0,1902,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1902.0
2983,0,1,312,26,1479,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1461.2520000000002
2984,3,2,804,11,4496,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4496.0
2985,2,1,918,36,3175,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3073.4
2986,0,1,263,4,1653,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1653.0
2987,3,2,896,11,5111,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5111.0
2988,0,1,332,0,1714,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1714.0
2989,1,1,480,1,1924,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1924.0
2990,1,1,580,53,1585,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1480.39
2991,2,1,603,6,3180,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3180.0
2992,0,1,256,0,2140,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2140.0
2993,3,2,853,4,4710,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4710.0
2994,2,1,606,11,3068,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3068.0
2995,0,1,268,0,1676,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1676.0
2996,2,1,671,61,2631,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2415.258
2997,0,1,141,59,940,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,866.68
2998,0,1,220,10,2010,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2010.0
2999,2,1,668,62,2605,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2386.18
3000,1,1,325,13,1651,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1651.0
3001,2,1,564,2,3645,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3645.0
3002,0,1,509,18,1725,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1725.0
3003,1,1,527,47,1575,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1489.95
3004,3,2,1170,11,4880,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4880.0
3005,2,1,578,16,3065,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3065.0
3006,1,1,594,57,1487,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1376.9620000000002
3007,3,2,1018,6,4847,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4847.0
3008,1,1,311,13,2185,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2185.0
3009,3,2,1151,13,5398,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5398.0
3010,3,2,941,11,4695,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4695.0
3011,1,1,371,13,2192,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2192.0
3012,0,1,332,6,1697,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1697.0
3013,2,1,677,15,3123,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3123.0
3014,2,1,866,45,2988,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2838.6
3015,1,1,620,12,1950,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1950.0
3016,3,2,1183,7,4920,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4920.0
3017,3,2,1129,15,4828,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4828.0
3018,3,2,995,39,4491,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4320.342000000001
3019,3,2,1023,54,4351,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4055.132
3020,1,1,511,31,1746,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1707.588
3021,3,2,1149,7,4978,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4978.0
3022,2,1,936,12,3913,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3913.0
3023,1,1,616,13,2456,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2456.0
3024,0,1,254,1,1662,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1662.0
3025,0,1,266,44,1196,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1138.5919999999999
3026,1,1,366,12,1708,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1708.0
3027,2,1,587,27,2928,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2887.008
3028,2,1,750,11,3190,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3190.0
3029,3,2,1090,59,4368,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4027.296
3030,3,2,1059,3,5336,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5336.0
3031,2,1,729,1,3806,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3806.0
3032,1,1,466,23,1764,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1753.4160000000002
3033,3,2,1103,12,4872,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4872.0
3034,1,1,677,3,2645,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2645.0
3035,3,2,883,34,4365,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4242.78
3036,2,1,850,2,3437,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3437.0
3037,0,1,400,18,1622,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1622.0
3038,2,1,872,5,3402,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3402.0
3039,3,2,915,7,4729,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4729.0
3040,1,1,442,12,1865,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1865.0
3041,1,1,489,2,2514,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2514.0
3042,2,1,638,3,3219,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3219.0
3043,0,1,380,14,1598,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1598.0
3044,0,1,290,48,1257,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1186.608
3045,0,1,197,58,992,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,916.6080000000001
3046,3,2,1029,4,5297,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5297.0
3047,1,1,559,5,2480,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2480.0
3048,2,1,773,10,3303,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3303.0
3049,2,1,529,3,3633,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3633.0
3050,2,1,911,1,4037,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4037.0
3051,0,1,511,1,1881,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1881.0
3052,1,1,506,6,1920,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1920.0
3053,2,1,848,44,3015,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2870.28
3054,3,2,815,5,4566,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4566.0
3055,1,1,654,49,1630,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1535.46
3056,2,1,729,9,3280,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3280.0
3057,2,1,786,12,3262,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3262.0
3058,0,1,270,2,2134,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2134.0
3059,1,1,627,2,2060,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2060.0
3060,1,1,675,11,2112,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2112.0
3061,2,1,687,12,3166,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3166.0
3062,3,2,1044,26,4599,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4543.812
3063,2,1,659,14,3166,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3166.0
3064,1,1,344,28,1603,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1577.352
3065,1,1,632,11,2503,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2503.0
3066,2,1,892,11,3925,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3925.0
3067,2,1,689,5,3261,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3261.0
3068,1,1,379,56,1283,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1190.624
3069,1,1,671,40,1776,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1704.96
3070,3,2,1240,9,5011,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5011.0
3071,2,1,784,14,3738,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3738.0
3072,1,1,486,13,2383,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2383.0
3073,1,1,738,51,1769,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1659.3220000000001
3074,1,1,352,48,1357,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1281.008
3075,1,1,326,12,2239,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2239.0
3076,0,1,493,9,1798,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1798.0
3077,3,2,1037,6,4815,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4815.0
3078,1,1,320,8,2268,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2268.0
3079,0,1,484,21,1677,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1673.646
3080,0,1,461,11,2224,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2224.0
3081,2,1,590,18,3026,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3026.0
3082,3,2,899,17,4620,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4620.0
3083,3,2,875,30,4448,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4359.04
3084,2,1,508,11,2950,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2950.0
3085,1,1,719,0,2669,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2669.0
3086,1,1,373,4,1831,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1831.0
3087,3,2,858,31,4366,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4269.948
3088,0,1,255,13,1513,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1513.0
3089,2,1,629,13,3132,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3132.0
3090,2,1,684,12,3164,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3164.0
3091,0,1,364,10,1615,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1615.0
3092,3,2,979,14,4693,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4693.0
3093,3,2,1014,11,5263,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5263.0
